Sentence,Perplexity,Min Prob,Label
"When I have such feelings , I will feel that I am not belongs to human beings as everyone else any longer , instead , I am like a pet or a tool to be made fun of by others .
",33.959590911865234,55276.4921875,0
"It is more like a prisoner 's life , because we are under other people 's control and we can do nothing to change our situation .
",22.30116081237793,6510.7626953125,0
"On the other hand , when we allow surveillance technology being used to track people , it increases the successful rate of people taking bad actions .
",42.02880096435547,134672.890625,0
"For example , thieves can easily find out the best time to visit our houses and kidnappers can take away our kids every time if they are informed of everyone 's location .
",53.05136489868164,301307.8125,1
"That will also cause more social concerns .
",131.98069763183594,4163.15380859375,1
"However developed our society is , Technology should always serve us as a tool instead of constraining us like ropes .
",139.2978057861328,1249686.75,0
"Every technology is born with its advantages and its shortcomings just like nuclear power or weapons .
",65.78923034667969,23635.998046875,0
"If we can not choose the proper way to use it , we taste the bad consequences of it .
",40.85980987548828,293772.78125,0
"As to surveillance technology which is not only inefficient enough in improving our life quality but also violating our right of privacy , I think we should not use it to track people .
",41.64974212646485,74930.09375,0
"All of us hope to live in a freer , more relaxed and safer world .
",25.31958770751953,15758.984375,1
"Population ageing is a global phenomenon as shown in China , India , Europe and even more countries and regions .
",42.39448928833008,2457281.5,0
"Studies have shown that the current average life span is over 65 .
",31.309558868408203,3999.071533203125,1
"Projections of the United Nations indicate that the population aged 60 or over in developed and developing countries is increasing at 2 % to 3 % annually .
",18.605552673339844,10203.12890625,1
"The rising expectancies are considered as a challenge as less workforce is resulted if population ages ; high burden for governments to support the sources of living for excessive ageing people .
",276.3329162597656,657284.4375,0
"However , it is considered as an achievement as there is low competency in workforce .
",101.4309310913086,158237.046875,0
"Rising life expectancies is a two-sided sword which is both a challenge and an achievement .
",42.2147102355957,3364.766357421875,0
"Rising life expectancies result in fewer workforces available .
",108.97543334960938,14906.837890625,0
"Fewer young people and more elder people are existed globally .
",111.58195495605467,2378764.25,0
"This results in an unbalanced ratio between young people and older people .
",21.01858901977539,2152.93798828125,1
"This is a challenge as it reduces the productivity of countries , and hence affecting the productivity of the world .
",39.66372680664063,10331.140625,0
"Globally , manpower is lacking .
",82.53211212158203,601980.6875,1
"Although current world is a digital world which more machines are used to replace manpower , manpower is required to operating these machines so that they can better functioned .
",94.78036499023438,36427.88671875,0
"In countries like Singapore , manpower is the only natural resources available which Singapore can invest on as she does not have enough lands to build farms and factories .
",65.44721221923828,514703.9375,0
"In addition , Singapore focuses more on developing its tertiary industry which are mainly consisting of services .
",74.95138549804688,31272.169921875,0
"People are needed .
",89.3203125,8537.07421875,1
"More importantly , Singapore wants to be a knowledge based country , more highly educated people are required .
",60.520606994628906,52315.8203125,0
"Ageing results in less manpower and less highly educated people are available in proportion .
",131.95753479003906,24046.384765625,0
"More elderly people are a burden to the society as more funds are required by the governments to support their standard of living .
",27.59879493713379,80003.1796875,0
"In general trend , elderly people are easy to be ill as compared to young capable adults .
",151.34864807128906,1046078.0625,0
"More healthcares are needed for elderly people than young adults .
",63.6921501159668,35686.671875,0
"In most countries healthcare are provided freely from government .
",124.95877075195312,34909.1640625,0
"As a result , government need more taxed from companies in order to have enough money to provide healthcare to elderly people .
",53.5440673828125,637671.5625,0
"Studies have shown that the current average life span is over 65 .
",31.309558868408203,3999.071533203125,1
"This is an age which most people is retired and has no sources of incomes .
",70.99642181396484,12431.525390625,0
"Their purchasing power is low .
",61.1210823059082,88679.59375,1
"In an aged population , low spending affects the economic growth .
",153.36997985839844,41773.859375,1
"Companies are in trouble if they can not earn sufficient money to sustain their business and they also need to pay high taxes to the government .
",19.5855770111084,658.1348876953125,1
"Population ageing is a challenge for economic development .
",62.86806869506836,2457281.5,1
"Despite the challenges from ageing population , it is an achievement as less people are in competency to bid for one job position .
",95.258056640625,594760.8125,0
"Therefore , people are generally less stressed in working .
",170.27096557617188,33926.84765625,0
"Life is more enjoyable for young adults .
",48.55158233642578,1227.5543212890625,1
"Rising life expectancies also indicates that standard of living is improved for majority of people .
",48.60379409790039,9190.845703125,0
"Healthcare is better than in the past .
",22.4894962310791,1123.1766357421875,1
"They can live longer as they can afford high healthcare fares to maintain their health to a better condition .
",64.71036529541016,7978.4609375,0
"In conclusion , rising life expectancies is a challenge as it results in more potential problems for future sustainable economic development .
",68.15910339355469,64399.22265625,0
"However , it is an achievement as it is an indication that our society is progressed well and people are living with better conditions .
",46.0106201171875,107979.8359375,0
"With the ageing population , many countries are facing the same challenge as to build safety houses , facilities to cater to the old aged .
",44.94664001464844,62598.79296875,0
"After a certain age , they will have to retire .
",29.09090805053711,1059.2796630859375,1
"The challenge of many ageing countries will rise when no new generation could take over their place in that particular trade .
",146.41253662109375,16037.2685546875,0
"First , I will discuss on the challenge of having an ageing population such as building more facilities and hospitals that will be needed when the population starts to age and jobs which have no young people taking over which can lead to economic downfall .
",56.69285202026367,80616.34375,0
"Secondly , I will discuss the ageing population as an achievement where they implement healthy lifestyles and good eating habits .
",105.5959243774414,530687.5,0
"When people start to age , many diseases will surface up un-noticing .
",177.23886108398438,38681.66015625,0
"Therefore , for the welfare of the ageing population , more old age hospitals will have to be built .
",32.44044876098633,346448.8125,1
"Land space will be limited when more hospice are build to take care of the elderly people .
",66.00756072998047,58243.52734375,0
"With illnesses surfacing and the increase in ageing population , increasing amount of nurses and doctors will have to be present .
",71.92345428466797,475599.96875,0
"However , not many young people are passionate about helping the society or even helping the elderly .
",68.76617431640625,107979.8359375,0
"Hence , the country will face a big challenge as to take care of the elderly .
",43.739200592041016,4852.171875,0
"In addition , retirement is a must in some countries .
",86.48627471923828,293206.0,1
"This could cause a drastic fall in their economy as if the younger generation could not take over their work , no one will continue .
",60.39952850341797,4667.7119140625,0
"It is thus a big challenge to the country as there is no one boosting their economy .
",68.37755584716797,231285.234375,0
"The ageing population could be an achievement as this indicates measures are being implemented to have a healthy lifestyle by the people .
",79.01242065429688,247818.09375,0
"The more old people the country has , the more experience they will be as most elderly people can share their old experiences with the younger generation and making them not make the same mistakes as them .
",36.798038482666016,13568.5322265625,0
"This will help the country to move forward rapidly .
",40.697242736816406,2847.7421875,1
"The more exercise or any other forms of work out can prolong the lifespan of people .
",68.1286849975586,23861.12109375,0
"It also indicates that the foods the people eat are nourishing and can decrease the amount of illness that can cause death , thus living longer .
",39.23168182373047,77163.8984375,1
"Food can be a big part of our lives .
",14.261762619018556,2786.147216796875,1
"Eating the right amount of healthy or junk food can be a cause of having a longer or shorter lifespan .
",30.77494239807129,3910.443603515625,1
"An example will be in Korea .
",70.92881774902344,24228.60546875,0
"It is said that kimchi can reduce the chances of having cancer and in addition , the people will have a good skin complexion .
",35.832557678222656,7157.6806640625,0
"True enough , their population is ageing but people there can live very long due to the food they are consuming .
",74.95463562011719,5033.64697265625,1
"Thus , food can play an important role to the population .
",52.22477722167969,14654.1767578125,0
"As life could be precious , an ageing population could be an advantage as well as a disadvantage to a particular country .
",51.67622375488281,67667.109375,0
"A balanced phenomenon should be seen in one nation .
",288.7488708496094,121149.265625,0
"Rising life expectancies could be seen as a good or a bad trend to others .
",57.87021255493164,15736.2314453125,1
"Therefore , every country should try to maintain both young and old generation balanced .
",101.50659942626952,36045.0234375,0
"Studies have shown that the life span is getting longer which reflects the rising of life expectancies .
",38.21258163452149,2987.438232421875,0
"It is clear that population aging is happening all over the world , since the current average life span is 65 and the population above the age of 60 is getting increased year after year .
",27.782508850097656,31340.720703125,0
"This shows the rising of life expectancies , it is an achievement and it is also a challenge .
",55.15045928955078,7145.3427734375,0
"The rising life expectancies may be due to several different reasons , for example , it may be because of the improvement of the living condition , or because of the upgrade of the cleanness of the living environment , or because of the wide arrange of nutrition that absorbed by the human , or because of the development of the medication system in the country .
",22.771276473999023,2181081.0,0
"No matter which reason stated above exactly dominant to the rising of life expectancies it is one of the evidence of the achievement of human nation .
",153.79348754882812,1653825.375,0
"It is the technology developments enable the improvement of the living condition ; the discover of the food and the nutrition that is more suitable and more necessary for human to absorb ; the various medicines that can be used to cure different diseases .
",47.45043563842773,418536.375,0
"Without all this technology we may need to live in the same condition like centuries ago , with a higher death rate when diseases spread around the world and the human nations have no solution .
",53.16112518310547,70651.390625,0
"The rising of life expectancies shows the human nation has overcome some of the challenges of the natural environment around us during the existence of so many centuries therefore it is an achievement .
",57.191368103027344,136757.9375,0
"However , the rising of life expectancies is also a challenge to the entire human nation .
",78.14740753173828,107979.8359375,0
"With the population ageing problem getting more and more serious all over the world , the shortage of various kind of resources challenge most of the countries in the world .
",30.575773239135746,584880.75,0
"First , food resource and medication resource are the most important to support the living human beings .
",110.5575180053711,26915.08984375,0
"And also the over crowded modern cities also raise problem of public transportations , unevenly distributed wealth and education resources shortage also are the problems that some countries that may face to .
",200.49815368652344,206361.703125,0
"Although rising of life expectancies is an challenge to the entire human nation , the detailed problems each country that will encounter is different .
",140.5045623779297,25191.287109375,0
"It is clear that problems that may face for developed and developing countries are different .
",58.14925384521485,9345.9404296875,0
"For developing countries , they may encounter more about the shortage of food resources and and the problem of how to develop better medication system to serve the entire nation , and they also face the problem of how to distribute the wealth evenly to benefit the entire population , more over they need to consider carefully how to build the education system so that the next generation of the population will be able to carry on to raise the whole country .
",29.785032272338867,86807.265625,0
"For developed countries , the challenge they face mainly are the over crowded modern cities usually face the public transportation problem and also the unevenly distributed wealth which result in that some of the population unable to benefit from the development of the human society in terms of technology which improve the life quality .
",57.85177993774414,299225.15625,0
"In conclutin , the rising life expectancies can be considered both challenge and achievement .
",114.1158447265625,79588.3671875,0
"Ageing population is a prolonged and persistent societal problem that is being frowned upon in most of the developed countries .
",37.72844314575195,306189.90625,0
"As the standard of living increases , the affordability of high quality healthcare services and medical technologies , which have advanced over the decades , among the general public has become increasingly available .
",34.734771728515625,4463.099609375,1
"People of the nations are likely to be well-taken care of , partly because of the various healthcare incentives and schemes provided by the respective government .
",42.28532409667969,119801.6875,0
"In the following , I will take Singapore as the case study as a reference to my discussion .
",43.286163330078125,389017.59375,0
"Rising life expectancies can be a pro to family affairs .
",107.92000579833984,8656.2685546875,0
"There is a Chinese saying that goes , "" Jia you yi lao , ru you yi bao "" .
",27.94249725341797,14709.7353515625,1
"This means , having an elderly at home is equivalent to having a gold at home .
",71.08439636230469,26477.953125,0
"Where every home houses an elderly , the future generations can learn and carry on their traditional and morale values .
",202.3650665283203,529964.8125,0
"Where filial piety and respect for the elder are highly emphasized in Chinese traditions , the children can learn to respect and interact with their grandparents from a young age and so as for their parents .
",34.89529800415039,553183.4375,0
"With good communication and interaction , an elderly can guide the young with valuable lessons in life .
",80.35525512695312,3829.337890625,0
"An individual is an unit of the society , every good individual thus is a precious contribution to the society and nation 's growth .
",56.14678192138672,10109.4482421875,0
"On the other hand , the rising life expectancy can also be an indication , though not entirely , of a country 's reputation to their citizens .
",33.5511474609375,7325.4287109375,0
"A long-lived and healthy individual is sometimes being related to the good standard of living and healthcare services that one received .
",81.63432312011719,26789.734375,0
"In another words , it indicates that the national healthcare system is effective , well-managed by the Government .
",54.47813034057617,3448.60888671875,0
"This gives credits to the Government 's medical and healthcare schemes .
",145.00033569335938,83044.9296875,0
"Thus , rising life expectancy can be seen as an achievement of the Government 's well-planned or managed schemes .
",55.076297760009766,80377.8359375,1
"However , this shall not be entangled with the idea that high life expectancy equates of a nation 's provision of quality healthcare benefits and livings for the senior citizens .
",79.35931396484375,200305.640625,0
"Ageing population is often viewed negatively by the developed countries where they are economic driven .
",103.27781677246094,212236.03125,0
"In order to cope with the ageing population that pulls down or hinders the economic development , more physically capable and young workforces are required in the society .
",56.00308990478516,200595.4375,0
"If failed to fulfil this requirement , this will lead to more financial strains such as increased tax imposed on the societal or company working groups .
",107.16909790039062,261389.34375,0
"This can cause more societal issues such as lower satisfaction of working groups towards the government , decreasing birth rates where people could not afford the children expenses of their upbringings and educational fees , that adds on more burdens and worries for the government .
",79.55549621582031,38961.6640625,0
"As an overall , the rising life expectancies can be considered as a pro and con to the country .
",51.93788146972656,23773.08203125,0
"Pro , in terms of the intangible aspects such as emotional and mental development of the future generations and contribution to a country 's well reputation .
",71.49333190917969,298665.78125,0
"Con , on the other hand , in terms of tangible aspect mainly in the economic drive and desire of the nation for the sustainability of their economic position and reputation in the world .
",52.71641540527344,90307.296875,0
"The rising of life expectancy globally can be challenging and yet an achievement when the problems of human could be medically disturbing .
",337.8947448730469,458312.25,0
"These few problems were taking a toll in human lives over the years when they were over 60 years of age .
",47.00164413452149,5825.03369140625,0
"Most of the illness lies with mental illness , musculoskeletal pain and sight and hearing loss .
",25.551164627075195,71331.8671875,0
"It is a challenge where this illness ca n't be easily avoided by any person in such a stressful lifestyle in any place in the world .
",65.11885833740234,251036.9375,0
"Medical advances which help in curing this illness were also getting better over the year which helps in the rise in life expectancy .
",59.35660171508789,51120.984375,0
"When a person grows old , the medical needs of a person increase over the years relative to the age of a person .
",20.77130889892578,14776.9853515625,0
"The number and types of illness also increases relative to the age too .
",116.6068115234375,140878.71875,0
"This is particularly seen in many parts of the world .
",27.80263900756836,8590.658203125,1
"As the amount of stress , the types of food mixed with chemicals and the quality of living in terms of environment were getting worst .
",72.70303344726562,65619.1796875,0
"More variation of medical needs was required to help increase the life expectancy of any human .
",103.34638214111328,62669.63671875,0
"More challenges also include the environment challenges that are seen over the years .
",95.7286148071289,16966.830078125,0
"By the rate of environmental damage , we could see that the lifestyle of a normal human being had to be changed .
",31.76326942443848,25023.08203125,0
"These changes and damages also increase the chances of contacting more illness as we age .
",133.9961395263672,109738.0234375,0
"Therefore the challenge is that we need to maintain or improve the state of living is a huge challenge .
",36.27021789550781,3205.239501953125,0
"The ability to eliminate the illness is considered as an achievement as this proves that the ability of the human race to research and develop the medical ability to solve and eliminated the harm that is able to take the life of a human away at a earlier age .
",48.13679122924805,81124.59375,0
"This ability is not seen 40 years back where the technology advances were not as good as now .
",89.86145782470703,329144.84375,0
"All these technology advancement also helps to improve the lives of human race in terms of improving the lifestyle , environment and medical ability .
",64.00057983398438,9603.9931640625,0
"Therefore , achieving such great fret , in these areas is considered as an achievement where human lives is then improved and extended the life of us .
",251.29833984375,1130145.25,0
"Moreover , achieving the near impossible to eliminate all the illness such as cancer and diseases is the greatest achievement for human race .
",71.07649993896484,249067.671875,0
"This step needs the ability to take a long time of research to make it possible .
",58.70540237426758,4130.9609375,0
"Much more could be done to reach the stage of extending the lifespan of human being .
",38.4764404296875,6425.32470703125,0
"In conclusion , we could see that on order to solve the challenges such as the amount of illness that could be growing over the year , the damage to our living environment and stresses that are always building in the city life .
",63.300270080566406,68959.6171875,0
"There is always a way out where the achievements were done by the humans who used their time to help most people improve our basic needs and life for the living and extension of our life expectancy .
",70.9917221069336,112677.40625,0
"Rising life expectancies can be considered both a challenge and an achievement .
",36.99560546875,3364.766357421875,0
"We should separate it into two aspects .
",58.85313034057617,6262.88623046875,1
"The first one is that rising life expectancies can be considered as a challenge .
",44.06722259521485,26315.533203125,0
"The second one is that rising life expectancies can also be considered an achievement .
",46.78409957885742,34354.5078125,0
"They are not contradicting with each other .
",30.05086898803711,61375.43359375,0
"In my opinion , the challenge interception is to make comparison in the cross direction , which is comparing the current situation with the assumed situation .
",89.81732940673828,20218784.0,0
"On the other hand , the achievement perceiving is to make comparison in the wire direction , which is comparing the current situation with the historical situation in the past .
",51.31446838378906,3160388.75,0
"So , in the following , I will clarify these two different views for rising life expectancies .
",107.63462829589844,2814757.25,0
"For the first part , rising life expectancies is a challenge .
",99.3140106201172,531032.75,0
"We should image that when the life expectancies are raised up ; this will mean that the average age for the population in nation wise or globally is also rising .
",78.27879333496094,140002.390625,0
"The number of the older people will increase to make the average life expectancies higher .
",46.74691390991211,5905.99658203125,0
"For these older people , the society need man power and all kinds of resources to provide a better life for them .
",44.09789276123047,39523.8125,0
"Sometimes , older need more man power and resources than normal young people .
",151.6060028076172,123302.375,0
"However , these older people usually contribute less or nearly have no productivity for the society .
",175.31787109375,107979.8359375,0
"We have to say that the older people are becoming a black hole for the entire society in terms of man power and resources .
",37.66865539550781,18961.056640625,0
"So the dilemma takes place when there are more people who have a higher age .
",55.02899169921875,18930.62890625,0
"Not only has the family member of the old people , but also the government needed to spend a lot of effort to handle such situation .
",39.9224739074707,19353.84765625,0
"This is the interpretation of challenge for rising life expectancies .
",143.70423889160156,217848.15625,0
"For the second part , rising life expectancies is also an achievement .
",92.85231018066406,338710.375,0
"The achievement is some kind of a comparison with the history in the past .
",62.07614135742188,32892.47265625,0
"In the ancient time , due to the less development of science and technology , people had less medicine or medical equipment and took less care for their healthy .
",44.4788932800293,8165.72607421875,0
"Hence people died of various diseases .
",145.2667694091797,3806.5048828125,0
"On the other hand , there are not sufficient materials or ways to improve people 's daily life .
",38.29566955566406,2413.960205078125,0
"People do not know how to protect their tooth from becoming decayed tooth .
",44.25143814086914,40175.21875,0
"These small things makes the quality of people 's life less enjoyable than today .
",172.39007568359375,39938.98046875,0
"Bad mood can not give them a longer time of life .
",102.68482208251952,10624.8642578125,0
"Due to all these reasons , people died quite early , which results in a low life expectancy .
",38.30397033691406,3337.190185546875,0
"So , the mark for how long is the life expectancy is indicating how well people is living .
",118.07485961914062,73986.1171875,0
"In that sense , rising life expectancies can be considered as an achievement .
",39.6907844543457,101155.1875,1
"From these points , we ourselves should be glad that we can live longer and enjoy a better living environment .
",52.862430572509766,61770.0390625,0
"Besides , we should not forget the responsibility on our shoulder , the older people .
",73.78929901123047,53272.1640625,0
"We should try our best to take care of them as if we are the ones who are old .
",15.452411651611328,2092.481201171875,1
"In such a situation , the society can develop in a harmonious and healthy way .
",28.81279563903809,6094.5712890625,0
"We just take the challenge and enjoy the achievement .
",72.27828979492188,5112.12060546875,1
"As the world is at the turning point of entering into a stage where people are constantly and notably older than before , how to make life easier , comfortable as well as healthy has been shed light on .
",63.987735748291016,157131.90625,0
"Life expectancy is a figure that reveals the average lifetime and can be used as an indicator to measure up to what degree is the population ageing problem .
",39.89528274536133,81729.59375,0
"However , there are situations where we have to consider the rising life expectancy as a challenge and an achievement .
",41.84842300415039,107979.8359375,0
"Rising life expectancy is a challenge in a sense that it is highly relied on development of medication .
",89.92694854736328,343031.90625,0
"There are a series of diseases that hinders longevity .
",62.53151321411133,248444.703125,0
"Cancers , as a major group of killing diseases , is often beyond current medication to get fully healed .
",172.52139282226562,33817.05078125,0
"Once cancers are too late to discovered , one is deemed to death at a later stage .
",162.5159149169922,5901326.5,0
"Other diseases such as mental disorder and heart trouble are also top killers , the current medication does have methods to treat the patient , but risks still come along .
",82.34931945800781,131460.640625,0
"Apart from diseases themselves , deficiency of medication system coverage and inefficiency during the treatment process can also restrict to make lifespan longer .
",227.91944885253903,89800.8515625,0
"Patients in many developing and less developed countries , especially African countries , are suffering from simple and easy-to-heal diseases such as cold and flu and probably at the end of the day it becomes the end of their life , albeit they could have been treated well if they were in a country where medication system has been completed and doctors and nurses are standing by to cure these people .
",22.85421562194824,11756.3251953125,0
"To raise life expectancy , one of the questions is how to upgrade the current medication system .
",47.85250473022461,5935.92333984375,0
"Government should help encourage the breakthroughs as well as complete medication system .
",141.3154296875,48491.02734375,0
"Rising life expectancy is also an achievement .
",61.38283920288086,9948.541015625,1
"Development of technology is making our life easier and more comfortable .
",22.07370376586914,1081.8917236328125,0
"Compared with the world of ancient Rome or China where almost no machines are involved , people nowadays are producing batches and batches of merchandises in factories .
",62.424293518066406,138734.953125,0
"Machines have replaced a bunch of coolies and heavy labor .
",129.14535522460938,5108.591796875,0
"Cars and trucks diminish the redundancy of long time shipment .
",243.6204833984375,235201.625,0
"As a result , people have more time to enjoy advantage of modern life .
",43.14771270751953,570028.0625,0
"One can easily travel to the other half of the globe to see beautiful scenery that one dreams for his lifetime .
",44.03019332885742,8328.591796875,0
"One can also easily see his deeply loved one through internet from miles away .
",203.2105865478516,40867.23828125,0
"More importantly , they can share their ideas of how to keep healthy through Internet , to make more interested people get involve and find ways to make life longer and more wonderful .
",71.83275604248047,38302.203125,0
"The development of technology brings people joy , making things easier and this may be one of the achievements .
",81.40827941894531,10577.9130859375,0
"In conclusion , it is delighted to observe the fact that life expectancies are rising , but one must have the idea in mind that rising life expectancies is never easy .
",42.8061752319336,1791178.0,0
"There are a series of problems that hinders longevity such as current medication .
",67.73011779785156,30404.03125,0
"But data that shows the rising of life expectancies is indeed an achievement that reveals the improvement of modern life .
",68.40065002441406,49462.09375,0
"As for the future , who knows ?
",31.44700050354004,2839.880126953125,1
"We are on the right track .
",19.1652774810791,3556.29150390625,1
"Probably the next breakthrough is around the corner in the near future .
",36.92444610595703,4313.77587890625,1
"In recents decedes , it is a trend that people are able to live a longer life .
",89.6097183227539,154081.96875,1
"This is due to the improvements and breakthroughs in the realm of medication and people 's living condition .
",65.68892669677734,10458.35546875,0
"While it is applaudable that people achieved great success in prolonging their lives , there are social challenges posted by the rising life expectancies .
",60.44839096069336,691743.125,0
"Without a doubt , the rising life expectancy is definitely a success in human history as it shows the achievements of the medical industries in finding out ways and medicines to treat diseases that were thought to be incurable in the past and providing people with vaccines to prevent diseases .
",23.41098022460937,8015.95458984375,0
"The condition of the living environment is also improved that people are able to live in more hyginenic places .
",83.66919708251953,3393957.0,0
"The improvement in technology also eases people 's lives by replacing all the manual labourous works with easy and simple machine operative works .
",125.59939575195312,507670.3125,0
"Due to the three major factors stated above , people are no longer exposed to disease-breeding living environments , are able to cure their diseases considered fatal last time and do not need to do much labourous work .
",61.606895446777344,409751.21875,0
"The rising life expectancies best prove these improvements and have definitely written a new chapter on the history human civilisation .
",163.2950439453125,719895.375,0
"However , as life expectancy rises , some social challenges occurred as well .
",129.69830322265625,107979.8359375,0
"As the aging population grows , the young and more energetic people are subject to support more people of old age .
",81.17755889892578,39325.03125,0
"This creates a huge social burden to them and might cause some of them leave the country when the burden becomes unbearable .
",44.019317626953125,4539.22314453125,0
"This would result in the lose of manpower in a country .
",73.25445556640625,33177.71484375,0
"Another aspect would be that as the young people feel it is hard to feed the old people in their families and themselves , they would choose not to give birth to any child in order to reduce the burdens on themselves .
",27.663164138793945,3730.23291015625,0
"This would result in decrease in birth rate of a country which is a very serious problem,especially in more developed countries as the population has already reached a minimum .
",32.75368881225586,44619.828125,0
"Government will be burdened by the growing aging population as well because it needs to set aside a great amount of money to provide better welfare of the old people because they are in urgent need of it .
",25.17388153076172,33989.484375,0
"Less money will be left to develop the country and explore into new areas of business .
",41.13581466674805,5167.52392578125,0
"This would result in economic retardation and stagnation of a country .
",57.9119758605957,36147.71484375,1
"Afterall , it might seem difficult to handle when the aging population of a country grows , especially the developed countries with very small population .
",62.10443878173828,32576.111328125,0
"However , when we look at the brighter side of the reality , the rise in life expectancy proves great improvements in various realms and solved many problems we had in the past , there is hope that the aging population may transform into helpful force to a country in the future with the help of better technology and medication .
",40.66539001464844,225759.96875,0
"Life expectancy can be defined as desired level of service or better technology to make one 's life more comfortable .
",75.8539810180664,292056.5,0
"People in current era are described as demanding or having high level of life expectancies in another word .
",109.59049224853516,10858.8232421875,0
"They are expecting better medication , healthier food , and cleaner environment and so on and so forth .
",63.33861541748047,147355.078125,0
"However , this rising life expectancies have become a challenge and also and an achievement in the population ageing .
",122.9338607788086,107979.8359375,0
"Percentage of elder is increasing annually according to United Nations ' projection .
",126.64836120605467,283439.3125,0
"In another word , there are more elders who have lower productivity and more medical problems compare to younger people in this world population .
",117.87313079833984,92465.359375,0
"On the other hand , people demand better quality of service and advanced technology such as newer I-Pad model .
",57.65366744995117,8861.34375,0
"In fact , these rising demands require a stronger working force who is active and higher productive than the past .
",156.82147216796875,23758.984375,0
"However , ageing population is a phenomenon opposite to it .
",209.5061798095703,1605828.25,0
"Ageing population leads to a working force composed of larger percentage of elders who are lower productivity and thus unable to meet the expectancy .
",77.1515884399414,738723.5625,0
"The second life expectancy is increased medical technology and sources .
",324.6764831542969,161532.578125,0
"Ageing population requires more medical sources since elders needs more medical attention .
",158.43597412109375,31103.171875,0
"However , the health level of world population shows an increasing trend due to advancing medical technology and it leads to exponential growth in number of elders worldwide .
",48.348175048828125,107979.8359375,0
"Nevertheless , provision of more medicine and better equipments as well as more medical centre is necessary to accommodate these elders .
",97.45646667480467,517047.25,0
"Another rising life expectancy is a bigger house with a lower price which is raised up by younger generation .
",137.19703674316406,38775.8828125,0
"Ageing population is a consequence of increasing health level of population .
",45.27145004272461,10798.5546875,0
"The concurrent result is increasing size of population .
",271.283447265625,180516.875,0
"When the elders live longer , the family size actually increases rather than decreases .
",61.7927131652832,17068.751953125,0
"In addition , the younger generation eager to start their own family at another place rather than staying together with family .
",73.71421813964844,121439.8515625,0
"This phenomenon increases the demand of land property and subsequently affects their price and size together .
",183.21798706054688,26948.1953125,0
"Increasing size of population also leads to the problem in food supply .
",36.51225280761719,944.5782470703124,0
"The production of food is showing a lower growth rate compare to population 's growth rate which will end up with insufficient food in the future .
",50.41412353515625,221778.1875,0
"Rising life expectancies is also an achievement to governments .
",140.56292724609375,299998.0625,0
"People expect more on the ground of their current economy , life stability and desire .
",245.4197998046875,27767.08203125,0
"For an example , one would like to have I-Phone 5 in the past but he or she will expect it to have more functions or operate in faster speed after using it a while .
",55.64498519897461,10853.51171875,0
"Thus , the rising expectancies actually reflect the increasing stability and comfort of people 's life and indirectly reflecting the ability of government to provide people of their current comforts , economical statues , convenience and others .
",123.77278900146484,4977858.5,0
"Rising life expectancies is an achievement but it poses more challenges to government and people .
",61.65656280517578,3827.705810546875,0
"All have to work hard and cooperate to deal with these challenges on the way of meeting expectancies .
",61.72774887084961,481994.3125,0
"Otherwise , the comfort level of life will be maintained or lowered down when the time passes or people should lower their expectancies of life .
",84.44890594482422,442841.03125,0
"People 's average age has become longer compared to the past .
",64.31378936767578,15583.185546875,0
"From one perspective , it shows that the medical technology has improved over the years as people now are able to treat different deceases .
",39.63093948364258,1178768.125,0
"From another perspective , there are more and more elder people but less younger ones , the increase in population age has weaken the labor force and so on .
",51.23616790771485,237127.046875,0
"In my opinion , the increase in population age is more a challenge than an achievement .
",43.49230194091797,8797.5927734375,1
"Firstly , the population ageing can be definitely viewed as an improvement of human culture and technology .
",78.10474395751953,16809.86328125,0
"Compare the technology today and the past , we can see that a lot of deceases are treatable , the number of people that died because of the deceases that is not treatable decreases .
",38.03800582885742,2284295.25,0
"The fast development of medicine and technological product makes people 's life much healthier compare to the past .
",202.1505889892578,867777.6875,0
"Moreover , the increased technologies help people to overcome different natural disasters .
",202.15472412109372,249067.671875,0
"People are able to predicate some disasters like the earth quake and do the prevention beforehand .
",238.16683959960935,320754.25,0
"Although the increase in population ages shows that people have increased knowledge and technologies , it should be considered as a challenge more than an achievement .
",40.902587890625,12346.1044921875,0
"The technology is always improving and it never stops , and the lifespan of people are getting longer as well .
",44.3863525390625,19575.708984375,0
"Thus , we should not compare now with the past but we need to worried about the future problems that caused by this situation .
",52.440696716308594,686336.375,0
"The first challenge is the decreasing number of new born .
",99.45438385009766,66705.8828125,0
"As the population ageing are growing , as people getting old , they need to be cared by others and are not able to contribute as the same as they were young .
",42.567020416259766,35238.4296875,0
"If the number of old people is too much and there is lesser number of younger people , it will affect the growth of the whole society as the young workers are less , the productivity and technology improvements will be less .
",29.70936584472656,406901.53125,0
"At the same time more people are needed to take care of the old ones , which gives the younger generation extra works .
",34.376502990722656,44271.9609375,0
"The second challenge will be the shortage of natural resources .
",41.07986068725586,2812.27783203125,1
"As we know that population of human continues in growth year by year , we are using the non-recoverable natural resources in everyday life , for example , the oil , people 's life and technology improvement are not able to continue without the usage of oil .
",45.31705474853516,18241.783203125,0
"However , these natural resources are not renewable .
",73.9461441040039,107979.8359375,0
"We do not consider much for our offspring .
",93.71501159667967,5063.9326171875,0
"Ever imagine one day that no natural resources are left what will be the life of our next generation .
",51.86759567260742,26096.154296875,0
"The increase in population means the larger the natural resources are needed and people have to think out some idea like to prevent using too much natural resources .
",86.59475708007812,6947.04833984375,0
