Sentence,max_min_diff,Perplexity,flesch_reading_ease,flesch_reading_grade
"Policeman can just go to the certain place and chase the criminal .
",9.246695637702942,56.9592170715332,67.76,6.8
"Besides , tracking people with potential danger will be helpful for the safety department to predict the harm and better avoid the problem .
",10.429837942123413,122.69264221191406,40.69,13.1
"Some people may argue that using RFID to track people will leave out individuals ' privacy .
",9.57823397219181,78.60810089111328,39.33,11.5
"Nevertheless , the activities I mentioned above are related little to privacy issues .
",12.088546752929688,131.85072326660156,0.08,16.2
"Firstly , for scientific exploration , rescue and police events , the privacy factors are far less important than the individual or social safety and scientific results .
",10.470874607563019,132.14573669433594,4.82,18.6
"In addition , for observation journeys and traveling , we only need to use RFID on some certain individuals and they will agree with this action for their own benefit .
",10.64816501736641,102.36640930175781,34.6,15.4
"Above all , I think we can not ban the use of RFID completely , since it will be of great help for human 's benefit during scientific exploration , rescue and police events .
",10.073582857847214,68.391845703125,48.47,14.2
"By using this technology reasonably , it will assist people to walk faster and further in the long and rough civilization developing path .
",12.051003336906433,121.92094421386719,32.22,14.2
"Not Being Imprisoned by Surveillance Technology
",10.417603803565726,75.27050018310547,6.17,13.9
"With the development of science and technology , surveillance technology is playing its role in people 's lifes .
",9.53449909389019,41.712093353271484,28.84,13.5
"It monitors anybody 's movement or activity , and enables us to identify suspects involved in any misdoing which violates the law , etc .
",13.900910645723343,110.13148498535156,23.77,15.4
"When surveillance technology like RFID brings lots of convenience to our life , some people argue that this kind of technology actually makes us feel unsafe .
",11.439731354825199,32.53685760498047,37.64,14.2
"Personally , I think surveillance technology such as RFID ( radio-frequency identification ) should not be used to track people , for the benefit it brings to me can not match the concerns it causes .
",13.285669906064868,30.369808197021484,23.09,17.7
"It has been quite a long time since someone raises the importance of the right of privacy .
",12.054022278636694,28.571224212646484,71.14,7.6
"Without doubt , surveillance technology is going against the right since it leaks out people 's information without getting their permission .
",11.210106909275055,96.42151641845703,25.8,14.6
"When the technology is not so well developed , it may not be a big problem for leaking limited information .
",12.670631408691406,40.959781646728516,43.73,11.9
"While as it becomes highly developed , it is very scary to realize that this technology actually tells lots of people where did you go and what did you do .
",11.53163942322135,50.03822326660156,50.5,13.4
"It gives you the feeling that all people are watching a movie , and you are the hero whose every movement including using the toilet is under others observation , just like what was showed in the movie The Truman Show which chronicles the life of a man who is initially unaware that he is living in a constructed world , broadcast to billions of people .
",11.970091918075923,30.57380485534668,15.99,26.7
"When I have such feelings , I will feel that I am not belongs to human beings as everyone else any longer , instead , I am like a pet or a tool to be made fun of by others .
",10.679474875330925,33.959590911865234,59.3,14.2
"It is more like a prisoner 's life , because we are under other people 's control and we can do nothing to change our situation .
",8.598169699311256,22.30116081237793,54.56,11.9
"On the other hand , when we allow surveillance technology being used to track people , it increases the successful rate of people taking bad actions .
",11.683708593249321,42.02880096435547,30.2,15.0
"For example , thieves can easily find out the best time to visit our houses and kidnappers can take away our kids every time if they are informed of everyone 's location .
",12.545046225190163,53.05136489868164,48.47,14.2
"That will also cause more social concerns .
",6.053635120391846,131.98069763183594,64.37,6.0
"However developed our society is , Technology should always serve us as a tool instead of constraining us like ropes .
",13.995847675949335,139.2978057861328,35.27,13.1
"Every technology is born with its advantages and its shortcomings just like nuclear power or weapons .
",9.786599725484848,65.78923034667969,38.32,11.9
"If we can not choose the proper way to use it , we taste the bad consequences of it .
",11.822061896324158,40.85980987548828,78.59,6.8
"As to surveillance technology which is not only inefficient enough in improving our life quality but also violating our right of privacy , I think we should not use it to track people .
",11.138074859976768,41.649742126464844,30.54,17.0
"All of us hope to live in a freer , more relaxed and safer world .
",9.573824889957905,25.31958770751953,91.11,4.0
"Population ageing is a global phenomenon as shown in China , India , Europe and even more countries and regions .
",14.062449395656586,42.39448928833008,27.83,13.9
"Studies have shown that the current average life span is over 65 .
",8.117087945342064,31.309558868408203,76.22,5.6
"Projections of the United Nations indicate that the population aged 60 or over in developed and developing countries is increasing at 2 % to 3 % annually .
",9.074628978967667,18.605552673339844,20.72,16.6
"The rising expectancies are considered as a challenge as less workforce is resulted if population ages ; high burden for governments to support the sources of living for excessive ageing people .
",12.813100516796112,276.3329162597656,24.11,17.4
"However , it is considered as an achievement as there is low competency in workforce .
",11.57998576760292,101.4309310913086,40.35,11.1
"Rising life expectancies is a two-sided sword which is both a challenge and an achievement .
",8.101977676153183,42.2147102355957,64.71,8.0
"Rising life expectancies result in fewer workforces available .
",9.590439170598984,108.97543334960938,29.52,11.1
"Fewer young people and more elder people are existed globally .
",13.73802649974823,111.58195495605469,35.95,10.7
"This results in an unbalanced ratio between young people and older people .
",7.382695704698563,21.01858901977539,42.38,10.3
"This is a challenge as it reduces the productivity of countries , and hence affecting the productivity of the world .
",9.007096245884895,39.663726806640625,35.27,13.1
"Globally , manpower is lacking .
",13.035811692476273,82.53211212158203,-34.11,19.0
"Although current world is a digital world which more machines are used to replace manpower , manpower is required to operating these machines so that they can better functioned .
",10.249646067619324,94.78036499023438,34.6,15.4
"In countries like Singapore , manpower is the only natural resources available which Singapore can invest on as she does not have enough lands to build farms and factories .
",12.990400105714798,65.44721221923828,43.06,14.2
"In addition , Singapore focuses more on developing its tertiary industry which are mainly consisting of services .
",10.350281974198879,74.95138549804688,12.94,15.4
"People are needed .
",6.741565227508545,89.3203125,34.59,9.2
"More importantly , Singapore wants to be a knowledge based country , more highly educated people are required .
",10.426179677248001,60.520606994628906,21.4,14.3
"Ageing results in less manpower and less highly educated people are available in proportion .
",8.806572794914246,131.95753479003906,31.89,12.3
"More elderly people are a burden to the society as more funds are required by the governments to support their standard of living .
",11.254557572305202,27.59879493713379,48.13,12.3
"In general trend , elderly people are easy to be ill as compared to young capable adults .
",13.602757275104523,151.34864807128906,55.24,9.5
"More healthcares are needed for elderly people than young adults .
",10.070994585752487,63.6921501159668,61.33,7.2
"In most countries healthcare are provided freely from government .
",8.803810358047485,124.95877075195312,45.42,9.2
"As a result , government need more taxed from companies in order to have enough money to provide healthcare to elderly people .
",13.321688439697027,53.5440673828125,41.7,12.7
"Studies have shown that the current average life span is over 65 .
",8.117087945342064,31.309558868408203,76.22,5.6
"This is an age which most people is retired and has no sources of incomes .
",9.309514477849007,70.99642181396484,81.63,5.6
"Their purchasing power is low .
",10.871782720088959,61.1210823059082,49.48,7.6
"In an aged population , low spending affects the economic growth .
",9.336918115615845,153.36997985839844,35.95,10.7
"Companies are in trouble if they can not earn sufficient money to sustain their business and they also need to pay high taxes to the government .
",6.141074985265732,19.5855770111084,53.55,12.3
"Population ageing is a challenge for economic development .
",13.698276042938232,62.86806869506836,-4.33,15.9
"Despite the challenges from ageing population , it is an achievement as less people are in competency to bid for one job position .
",12.880352884531021,95.258056640625,40.69,13.1
"Therefore , people are generally less stressed in working .
",8.894891858100891,170.27096557617188,29.52,11.1
"Life is more enjoyable for young adults .
",5.183030366897583,48.55158233642578,81.29,3.7
"Rising life expectancies also indicates that standard of living is improved for majority of people .
",9.10844642110169,48.60379409790039,30.87,12.7
"Healthcare is better than in the past .
",6.426513850688934,22.4894962310791,81.29,3.7
"They can live longer as they can afford high healthcare fares to maintain their health to a better condition .
",8.134677708148956,64.71036529541016,69.11,8.3
"In conclusion , rising life expectancies is a challenge as it results in more potential problems for future sustainable economic development .
",11.066919464617968,68.15910339355469,17.34,15.8
"However , it is an achievement as it is an indication that our society is progressed well and people are living with better conditions .
",10.936619341373444,46.0106201171875,39.67,13.4
"With the ageing population , many countries are facing the same challenge as to build safety houses , facilities to cater to the old aged .
",10.358788073062897,44.94664001464844,39.67,13.4
"After a certain age , they will have to retire .
",5.075123906135559,29.09090805053711,62.34,6.8
"The challenge of many ageing countries will rise when no new generation could take over their place in that particular trade .
",8.379364967346191,146.41253662109375,58.62,10.3
"First , I will discuss on the challenge of having an ageing population such as building more facilities and hospitals that will be needed when the population starts to age and jobs which have no young people taking over which can lead to economic downfall .
",11.270301474258304,56.69285202026367,35.28,19.3
"Secondly , I will discuss the ageing population as an achievement where they implement healthy lifestyles and good eating habits .
",12.959247529506683,105.5959243774414,43.73,11.9
"When people start to age , many diseases will surface up un-noticing .
",9.162033557891846,177.23886108398438,60.31,7.6
"Therefore , for the welfare of the ageing population , more old age hospitals will have to be built .
",12.72202493622899,32.44044876098633,54.22,9.9
"Land space will be limited when more hospice are build to take care of the elderly people .
",10.919476449489594,66.00756072998047,71.14,7.6
"With illnesses surfacing and the increase in ageing population , increasing amount of nurses and doctors will have to be present .
",13.069921184098348,71.92345428466797,34.26,13.5
"However , not many young people are passionate about helping the society or even helping the elderly .
",11.443289741873741,68.76617431640625,38.32,11.9
"Hence , the country will face a big challenge as to take care of the elderly .
",8.435243021696806,43.739200592041016,73.17,6.8
"In addition , retirement is a must in some countries .
",10.851429224014282,86.48627471923828,45.42,9.2
"This could cause a drastic fall in their economy as if the younger generation could not take over their work , no one will continue .
",8.322047367691994,60.39952850341797,64.04,10.3
"It is thus a big challenge to the country as there is no one boosting their economy .
",11.536307096481323,68.37755584716797,71.14,7.6
"The ageing population could be an achievement as this indicates measures are being implemented to have a healthy lifestyle by the people .
",11.878489196300507,79.01242065429688,40.69,13.1
"The more old people the country has , the more experience they will be as most elderly people can share their old experiences with the younger generation and making them not make the same mistakes as them .
",9.462611079216003,36.798038482666016,43.4,16.2
"This will help the country to move forward rapidly .
",6.832139849662781,40.697242736816406,79.26,4.4
"The more exercise or any other forms of work out can prolong the lifespan of people .
",10.060403959825635,68.1286849975586,72.16,7.2
"It also indicates that the foods the people eat are nourishing and can decrease the amount of illness that can cause death , thus living longer .
",11.225446552038193,39.23168182373047,63.02,10.7
"Food can be a big part of our lives .
",7.915088353678584,14.261762619018555,104.64,0.9
"Eating the right amount of healthy or junk food can be a cause of having a longer or shorter lifespan .
",8.212015695869923,30.77494239807129,76.56,7.6
"An example will be in Korea .
",8.90330171585083,70.92881774902344,56.93,6.8
"It is said that kimchi can reduce the chances of having cancer and in addition , the people will have a good skin complexion .
",8.827045235782862,35.832557678222656,56.59,11.1
"True enough , their population is ageing but people there can live very long due to the food they are consuming .
",8.51357810664922,74.95463562011719,59.64,9.9
"Thus , food can play an important role to the population .
",9.511255912482738,52.22477722167969,52.87,8.4
"As life could be precious , an ageing population could be an advantage as well as a disadvantage to a particular country .
",10.85637629032135,51.67622375488281,33.24,13.8
"A balanced phenomenon should be seen in one nation .
",10.565309166908264,288.7488708496094,53.88,8.0
"Rising life expectancies could be seen as a good or a bad trend to others .
",9.650459753349423,57.87021255493164,81.63,5.6
"Therefore , every country should try to maintain both young and old generation balanced .
",10.3051176071167,101.50659942626953,41.36,10.7
"Studies have shown that the life span is getting longer which reflects the rising of life expectancies .
",7.982275180518627,38.212581634521484,71.14,7.6
"It is clear that population aging is happening all over the world , since the current average life span is 65 and the population above the age of 60 is getting increased year after year .
",10.350037951488048,27.782508850097656,45.43,15.4
"This shows the rising of life expectancies , it is an achievement and it is also a challenge .
",8.80052424222231,55.15045928955078,62.68,8.7
"The rising life expectancies may be due to several different reasons , for example , it may be because of the improvement of the living condition , or because of the upgrade of the cleanness of the living environment , or because of the wide arrange of nutrition that absorbed by the human , or because of the development of the medication system in the country .
",14.547122869640589,22.771276473999023,1.1,28.3
"No matter which reason stated above exactly dominant to the rising of life expectancies it is one of the evidence of the achievement of human nation .
",14.269361775368452,153.79348754882812,45.09,13.4
"It is the technology developments enable the improvement of the living condition ; the discover of the food and the nutrition that is more suitable and more necessary for human to absorb ; the various medicines that can be used to cure different diseases .
",12.595764398574829,47.450435638427734,20.39,20.8
"Without all this technology we may need to live in the same condition like centuries ago , with a higher death rate when diseases spread around the world and the human nations have no solution .
",11.132324397563934,53.16112518310547,53.89,14.2
"The rising of life expectancies shows the human nation has overcome some of the challenges of the natural environment around us during the existence of so many centuries therefore it is an achievement .
",11.796908544376493,57.191368103027344,37.98,16.2
"However , the rising of life expectancies is also a challenge to the entire human nation .
",11.560768695548177,78.14740753173828,39.33,11.5
"With the population ageing problem getting more and more serious all over the world , the shortage of various kind of resources challenge most of the countries in the world .
",13.27833281684434,30.575773239135742,42.04,14.6
"First , food resource and medication resource are the most important to support the living human beings .
",8.895379304885864,110.5575180053711,38.32,11.9
"And also the over crowded modern cities also raise problem of public transportations , unevenly distributed wealth and education resources shortage also are the problems that some countries that may face to .
",11.333415687084198,200.49815368652344,31.55,16.6
"Although rising of life expectancies is an challenge to the entire human nation , the detailed problems each country that will encounter is different .
",10.083618815988302,140.5045623779297,39.67,13.4
"It is clear that problems that may face for developed and developing countries are different .
",8.812461614608765,58.149253845214844,47.79,10.3
"For developing countries , they may encounter more about the shortage of food resources and and the problem of how to develop better medication system to serve the entire nation , and they also face the problem of how to distribute the wealth evenly to benefit the entire population , more over they need to consider carefully how to build the education system so that the next generation of the population will be able to carry on to raise the whole country .
",11.352656606584787,29.785032272338867,-8.72,34.1
"For developed countries , the challenge they face mainly are the over crowded modern cities usually face the public transportation problem and also the unevenly distributed wealth which result in that some of the population unable to benefit from the development of the human society in terms of technology which improve the life quality .
",12.587454469874501,57.85177993774414,9.22,25.1
"In conclutin , the rising life expectancies can be considered both challenge and achievement .
",11.150233209133148,114.1158447265625,41.36,10.7
"Ageing population is a prolonged and persistent societal problem that is being frowned upon in most of the developed countries .
",12.547409102320671,37.72844314575195,34.26,13.5
"As the standard of living increases , the affordability of high quality healthcare services and medical technologies , which have advanced over the decades , among the general public has become increasingly available .
",8.16417770087719,34.734771728515625,7.19,19.7
"People of the nations are likely to be well-taken care of , partly because of the various healthcare incentives and schemes provided by the respective government .
",11.648704566061497,42.28532409667969,29.18,15.4
"In the following , I will take Singapore as the case study as a reference to my discussion .
",12.620181620121002,43.286163330078125,54.22,9.9
"Rising life expectancies can be a pro to family affairs .
",9.046902984380722,107.92000579833984,52.87,8.4
"There is a Chinese saying that goes , "" Jia you yi lao , ru you yi bao "" .
",9.404395788908005,27.94249725341797,64.71,8.0
"This means , having an elderly at home is equivalent to having a gold at home .
",10.139480322599411,71.08439636230469,64.71,8.0
"Where every home houses an elderly , the future generations can learn and carry on their traditional and morale values .
",12.35799890756607,202.3650665283203,35.27,13.1
"Where filial piety and respect for the elder are highly emphasized in Chinese traditions , the children can learn to respect and interact with their grandparents from a young age and so as for their parents .
",13.221211069263518,34.89529800415039,44.41,15.8
"With good communication and interaction , an elderly can guide the young with valuable lessons in life .
",7.092871189117432,80.35525512695312,38.32,11.9
"An individual is an unit of the society , every good individual thus is a precious contribution to the society and nation 's growth .
",9.108414679765701,56.14678192138672,22.75,15.8
"On the other hand , the rising life expectancy can also be an indication , though not entirely , of a country 's reputation to their citizens .
",8.768928095698357,33.5511474609375,30.2,15.0
"A long-lived and healthy individual is sometimes being related to the good standard of living and healthcare services that one received .
",10.044557929039001,81.63432312011719,41.7,12.7
"In another words , it indicates that the national healthcare system is effective , well-managed by the Government .
",7.55009788274765,54.47813034057617,12.94,15.4
"This gives credits to the Government 's medical and healthcare schemes .
",10.502783179283142,145.00033569335938,60.31,7.6
"Thus , rising life expectancy can be seen as an achievement of the Government 's well-planned or managed schemes .
",11.267236666753888,55.076297760009766,61.67,9.1
"However , this shall not be entangled with the idea that high life expectancy equates of a nation 's provision of quality healthcare benefits and livings for the senior citizens .
",12.13760094344616,79.35931396484375,33.58,15.8
"Ageing population is often viewed negatively by the developed countries where they are economic driven .
",11.129525184631348,103.27781677246094,22.41,13.9
"In order to cope with the ageing population that pulls down or hinders the economic development , more physically capable and young workforces are required in the society .
",12.208882345148595,56.003089904785156,27.15,16.2
"If failed to fulfil this requirement , this will lead to more financial strains such as increased tax imposed on the societal or company working groups .
",12.444490106776357,107.16909790039062,46.1,13.0
"This can cause more societal issues such as lower satisfaction of working groups towards the government , decreasing birth rates where people could not afford the children expenses of their upbringings and educational fees , that adds on more burdens and worries for the government .
",10.5627346993424,79.55549621582031,19.37,21.2
"As an overall , the rising life expectancies can be considered as a pro and con to the country .
",10.029746804386377,51.93788146972656,61.67,9.1
"Pro , in terms of the intangible aspects such as emotional and mental development of the future generations and contribution to a country 's well reputation .
",12.59503507707268,71.49333190917969,20.72,16.6
"Con , on the other hand , in terms of tangible aspect mainly in the economic drive and desire of the nation for the sustainability of their economic position and reputation in the world .
",11.391421077772975,52.71641540527344,30.54,17.0
"The rising of life expectancy globally can be challenging and yet an achievement when the problems of human could be medically disturbing .
",12.681919872760773,337.8947448730469,40.69,13.1
"These few problems were taking a toll in human lives over the years when they were over 60 years of age .
",8.666856218595058,47.001644134521484,84.0,6.8
"Most of the illness lies with mental illness , musculoskeletal pain and sight and hearing loss .
",11.174619074328803,25.551164627075195,56.25,9.1
"It is a challenge where this illness ca n't be easily avoided by any person in such a stressful lifestyle in any place in the world .
",12.359205797314644,65.11885833740234,70.47,9.9
"Medical advances which help in curing this illness were also getting better over the year which helps in the rise in life expectancy .
",10.731913268566132,59.35660171508789,56.59,11.1
"When a person grows old , the medical needs of a person increase over the years relative to the age of a person .
",9.59318311791867,20.77130889892578,57.61,10.7
"The number and types of illness also increases relative to the age too .
",11.840501778759062,116.6068115234375,58.28,8.4
"This is particularly seen in many parts of the world .
",9.051871874835342,27.80263900756836,69.79,6.0
"As the amount of stress , the types of food mixed with chemicals and the quality of living in terms of environment were getting worst .
",11.083439786918461,72.70303344726562,55.58,11.5
"More variation of medical needs was required to help increase the life expectancy of any human .
",10.761764824390411,103.34638214111328,55.24,9.5
"More challenges also include the environment challenges that are seen over the years .
",8.546123743057251,95.7286148071289,58.28,8.4
"By the rate of environmental damage , we could see that the lifestyle of a normal human being had to be changed .
",9.665424287319183,31.763269424438477,58.62,10.3
"These changes and damages also increase the chances of contacting more illness as we age .
",11.11680918931961,133.9961395263672,64.71,8.0
"Therefore the challenge is that we need to maintain or improve the state of living is a huge challenge .
",7.847181037068367,36.27021789550781,69.11,8.3
"The ability to eliminate the illness is considered as an achievement as this proves that the ability of the human race to research and develop the medical ability to solve and eliminated the harm that is able to take the life of a human away at a earlier age .
",11.102009072899818,48.13679122924805,30.2,21.2
"This ability is not seen 40 years back where the technology advances were not as good as now .
",11.737870335578918,89.86145782470703,70.13,8.0
"All these technology advancement also helps to improve the lives of human race in terms of improving the lifestyle , environment and medical ability .
",9.163837696425617,64.00057983398438,22.75,15.8
"Therefore , achieving such great fret , in these areas is considered as an achievement where human lives is then improved and extended the life of us .
",13.112005650997162,251.29833984375,54.56,11.9
"Moreover , achieving the near impossible to eliminate all the illness such as cancer and diseases is the greatest achievement for human race .
",12.073066085577011,71.07649993896484,40.69,13.1
"This step needs the ability to take a long time of research to make it possible .
",8.286672428250313,58.70540237426758,72.16,7.2
"Much more could be done to reach the stage of extending the lifespan of human being .
",8.711185801774263,38.4764404296875,72.16,7.2
"In conclusion , we could see that on order to solve the challenges such as the amount of illness that could be growing over the year , the damage to our living environment and stresses that are always building in the city life .
",11.08335068449378,63.300270080566406,46.78,16.9
"There is always a way out where the achievements were done by the humans who used their time to help most people improve our basic needs and life for the living and extension of our life expectancy .
",11.279900938272476,70.9917221069336,59.3,14.2
"Rising life expectancies can be considered both a challenge and an achievement .
",8.101977676153183,36.99560546875,50.84,9.2
"We should separate it into two aspects .
",7.541914701461792,58.85313034057617,55.91,7.2
"The first one is that rising life expectancies can be considered as a challenge .
",10.16089591383934,44.067222595214844,65.73,7.6
"The second one is that rising life expectancies can also be considered an achievement .
",10.429011570289731,46.78409957885742,57.27,8.8
"They are not contradicting with each other .
",11.005962744355202,30.05086898803711,55.91,7.2
"In my opinion , the challenge interception is to make comparison in the cross direction , which is comparing the current situation with the assumed situation .
",16.321054935455322,89.81732940673828,13.28,17.4
"On the other hand , the achievement perceiving is to make comparison in the wire direction , which is comparing the current situation with the historical situation in the past .
",14.821358919143677,51.31446838378906,17.68,17.8
"So , in the following , I will clarify these two different views for rising life expectancies .
",14.83435145020485,107.63462829589844,39.33,11.5
"For the first part , rising life expectancies is a challenge .
",13.150967229157686,99.31401062011719,61.33,7.2
"We should image that when the life expectancies are raised up ; this will mean that the average age for the population in nation wise or globally is also rising .
",11.812653224915266,78.27879333496094,50.5,13.4
"The number of the older people will increase to make the average life expectancies higher .
",8.604583106935024,46.74691390991211,47.79,10.3
"For these older people , the society need man power and all kinds of resources to provide a better life for them .
",10.560272419825196,44.09789276123047,58.62,10.3
"Sometimes , older need more man power and resources than normal young people .
",10.046822428703308,151.6060028076172,50.84,9.2
"However , these older people usually contribute less or nearly have no productivity for the society .
",10.99838262796402,175.31787109375,13.95,15.0
"We have to say that the older people are becoming a black hole for the entire society in terms of man power and resources .
",9.845159924123436,37.66865539550781,64.04,10.3
"So the dilemma takes place when there are more people who have a higher age .
",8.650923252105713,55.02899169921875,81.63,5.6
"Not only has the family member of the old people , but also the government needed to spend a lot of effort to handle such situation .
",9.750871188938618,39.9224739074707,46.1,13.0
"This is the interpretation of challenge for rising life expectancies .
",12.260483527556062,143.70423889160156,35.95,10.7
"For the second part , rising life expectancies is also an achievement .
",12.704270025715232,92.85231018066406,51.85,8.8
"The achievement is some kind of a comparison with the history in the past .
",10.39810813521035,62.076141357421875,65.73,7.6
"In the ancient time , due to the less development of science and technology , people had less medicine or medical equipment and took less care for their healthy .
",8.982716223224998,44.4788932800293,44.07,13.8
"Hence people died of various diseases .
",6.917139410972595,145.2667694091797,48.47,8.0
"On the other hand , there are not sufficient materials or ways to improve people 's daily life .
",7.644177198410034,38.29566955566406,54.22,9.9
"People do not know how to protect their tooth from becoming decayed tooth .
",10.58314853347838,44.25143814086914,66.74,7.2
"These small things makes the quality of people 's life less enjoyable than today .
",10.18393298983574,172.39007568359375,65.73,7.6
"Bad mood can not give them a longer time of life .
",7.6811805963516235,102.68482208251953,102.61,1.7
"Due to all these reasons , people died quite early , which results in a low life expectancy .
",8.043393351137638,38.30397033691406,55.24,9.5
"So , the mark for how long is the life expectancy is indicating how well people is living .
",9.712236523628235,118.07485961914062,62.68,8.7
"In that sense , rising life expectancies can be considered as an achievement .
",11.510733398608863,39.6907844543457,50.84,9.2
"From these points , we ourselves should be glad that we can live longer and enjoy a better living environment .
",9.910207748413086,52.862430572509766,60.65,9.5
"Besides , we should not forget the responsibility on our shoulder , the older people .
",9.493389248847961,73.78929901123047,24.44,13.1
"We should try our best to take care of them as if we are the ones who are old .
",7.622132761403918,15.452411651611328,94.49,4.8
"In such a situation , the society can develop in a harmonious and healthy way .
",8.70781676005572,28.812795639038086,40.35,11.1
"We just take the challenge and enjoy the achievement .
",7.191226124763489,72.27828979492188,79.26,4.4
"As the world is at the turning point of entering into a stage where people are constantly and notably older than before , how to make life easier , comfortable as well as healthy has been shed light on .
",11.849883660674095,63.987735748291016,42.38,16.5
"Life expectancy is a figure that reveals the average lifetime and can be used as an indicator to measure up to what degree is the population ageing problem .
",10.868579685688019,39.89528274536133,43.06,14.2
"However , there are situations where we have to consider the rising life expectancy as a challenge and an achievement .
",11.188530445098877,41.84842300415039,43.73,11.9
"Rising life expectancy is a challenge in a sense that it is highly relied on development of medication .
",12.145911037921906,89.92694854736328,44.75,11.5
"There are a series of diseases that hinders longevity .
",12.411806014366448,62.53151321411133,62.34,6.8
"Cancers , as a major group of killing diseases , is often beyond current medication to get fully healed .
",9.735854864120483,172.52139282226562,37.3,12.3
"Once cancers are too late to discovered , one is deemed to death at a later stage .
",14.376673221588135,162.5159149169922,72.16,7.2
"Other diseases such as mental disorder and heart trouble are also top killers , the current medication does have methods to treat the patient , but risks still come along .
",11.78188242064789,82.34931945800781,43.06,14.2
"Apart from diseases themselves , deficiency of medication system coverage and inefficiency during the treatment process can also restrict to make lifespan longer .
",11.053746044635773,227.91944885253906,15.31,16.6
"Patients in many developing and less developed countries , especially African countries , are suffering from simple and easy-to-heal diseases such as cold and flu and probably at the end of the day it becomes the end of their life , albeit they could have been treated well if they were in a country where medication system has been completed and doctors and nurses are standing by to cure these people .
",9.367950315587223,22.854215621948242,10.92,28.6
"To raise life expectancy , one of the questions is how to upgrade the current medication system .
",8.57639942318201,47.85250473022461,46.78,10.7
"Government should help encourage the breakthroughs as well as complete medication system .
",10.227699339389801,141.3154296875,33.92,11.5
"Rising life expectancy is also an achievement .
",8.605513393878937,61.38283920288086,38.99,9.6
"Development of technology is making our life easier and more comfortable .
",5.796394467353821,22.07370376586914,18.01,13.5
"Compared with the world of ancient Rome or China where almost no machines are involved , people nowadays are producing batches and batches of merchandises in factories .
",11.773151993751526,62.424293518066406,36.63,14.6
"Machines have replaced a bunch of coolies and heavy labor .
",8.531450473703444,129.14535522460938,78.25,4.8
"Cars and trucks diminish the redundancy of long time shipment .
",11.671861708164215,243.6204833984375,52.87,8.4
"As a result , people have more time to enjoy advantage of modern life .
",12.88857701420784,43.14771270751953,58.28,8.4
"One can easily travel to the other half of the globe to see beautiful scenery that one dreams for his lifetime .
",8.87646959722042,44.03019332885742,67.08,9.1
"One can also easily see his deeply loved one through internet from miles away .
",10.450495645403862,203.21058654785156,74.19,6.4
"More importantly , they can share their ideas of how to keep healthy through Internet , to make more interested people get involve and find ways to make life longer and more wonderful .
",10.289687603712082,71.83275604248047,48.47,14.2
"The development of technology brings people joy , making things easier and this may be one of the achievements .
",9.12217278778553,81.40827941894531,44.75,11.5
"In conclusion , it is delighted to observe the fact that life expectancies are rising , but one must have the idea in mind that rising life expectancies is never easy .
",14.396200182382017,42.806175231933594,50.5,13.4
"There are a series of problems that hinders longevity such as current medication .
",10.31116094905883,67.73011779785156,49.82,9.5
"But data that shows the rising of life expectancies is indeed an achievement that reveals the improvement of modern life .
",10.761159405112267,68.40065002441406,51.18,11.1
"As for the future , who knows ?
",7.679757982492447,31.44700050354004,73.85,4.5
"We are on the right track .
",7.496710121631622,19.1652774810791,99.23,0.9
"Probably the next breakthrough is around the corner in the near future .
",8.318234838545322,36.92444610595703,67.76,6.8
"In recents decedes , it is a trend that people are able to live a longer life .
",11.916786916553974,89.6097183227539,80.62,6.0
"This is due to the improvements and breakthroughs in the realm of medication and people 's living condition .
",9.232230016961694,65.68892669677734,53.21,10.3
"While it is applaudable that people achieved great success in prolonging their lives , there are social challenges posted by the rising life expectancies .
",13.443172640632838,60.44839096069336,48.13,12.3
"Without a doubt , the rising life expectancy is definitely a success in human history as it shows the achievements of the medical industries in finding out ways and medicines to treat diseases that were thought to be incurable in the past and providing people with vaccines to prevent diseases .
",8.988675845321268,23.410980224609375,21.74,22.4
"The condition of the living environment is also improved that people are able to live in more hyginenic places .
",15.02594717219472,83.66919708251953,52.19,10.7
"The improvement in technology also eases people 's lives by replacing all the manual labourous works with easy and simple machine operative works .
",13.133976193377748,125.59939575195312,31.21,14.6
"Due to the three major factors stated above , people are no longer exposed to disease-breeding living environments , are able to cure their diseases considered fatal last time and do not need to do much labourous work .
",12.914492101408541,61.606895446777344,43.4,16.2
"The rising life expectancies best prove these improvements and have definitely written a new chapter on the history human civilisation .
",13.438652906566858,163.2950439453125,25.8,14.6
"However , as life expectancy rises , some social challenges occurred as well .
",10.636444568634033,129.69830322265625,26.47,12.3
"As the aging population grows , the young and more energetic people are subject to support more people of old age .
",10.553178396075964,81.17755889892578,42.72,12.3
"This creates a huge social burden to them and might cause some of them leave the country when the burden becomes unbearable .
",8.237538382411003,44.019317626953125,66.07,9.5
"This would result in the lose of manpower in a country .
",10.372305363416672,73.25445556640625,68.77,6.4
"Another aspect would be that as the young people feel it is hard to feed the old people in their families and themselves , they would choose not to give birth to any child in order to reduce the burdens on themselves .
",8.20983197633177,27.663164138793945,55.24,15.7
"This would result in decrease in birth rate of a country which is a very serious problem,especially in more developed countries as the population has already reached a minimum .
",10.668605297803879,32.75368881225586,33.58,15.8
"Government will be burdened by the growing aging population as well because it needs to set aside a great amount of money to provide better welfare of the old people because they are in urgent need of it .
",10.42788201617077,25.17388153076172,49.83,15.8
